an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,Richesse foncière uniformisée (RFU),Évaluation imposable uniformisée agricole - agglomération,Évaluation imposable uniformisée autre,Évaluation imposable uniformisée autre - agglomération,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables,Richesse foncière uniformisée (RFU) - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation moyenne uniformisée des résidences d'un logement (incluant condominiums),Évaluation moyenne uniformisée par logement,RFU par unité d'évaluation imposable et compensable,RFU par unité d'évaluation imposable et compensable - agglomération,Indice RFU par unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable - agglomération,Évaluation uniformisée des immeubles imposables,Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée résidentielle,Évaluation imposable uniformisée résidentielle - agglomération,Évaluation imposable uniformisée industrielle et commerciale,Évaluation imposable uniformisée industrielle et commerciale - agglomération,Évaluation imposable uniformisée agricole
2023,2023,30090,Courcelles,M,811,1 @ 1 999,AR300,Le Granit,5,Estrie,,,95954948.0,,771900.0,,0.4805,,0.1386,,0.3728,,0.0081,,,115480.0,105501.0,153774.0,,88.0,624.0,,95039500.0,,45663200.0,,13169100.0,,35435300.0
2023,2023,30095,Lambton,M,1695,1 @ 1 999,AR300,Le Granit,5,Estrie,,,412355583.72,,14321155.0,,0.7496,,0.0597,,0.1557,,0.035,,,252719.0,246881.0,234293.0,,135.0,1760.0,,408736673.0,,306384071.0,,24409019.0,,63622428.0
2023,2023,30100,Saint-Romain,M,707,1 @ 1 999,AR300,Le Granit,5,Estrie,,,162310046.72,,4483456.0,,0.639,,0.1317,,0.2013,,0.028,,,208027.0,201484.0,185497.0,,107.0,875.0,,159978880.0,,102231296.0,,21061376.0,,32202752.0
2023,2023,30105,Stornoway,M,533,1 @ 1 999,AR300,Le Granit,5,Estrie,,,100142842.0,,908600.0,,0.386,,0.1585,,0.4463,,0.0092,,,154131.0,145052.0,180438.0,,104.0,555.0,,98666800.0,,38084900.0,,15635100.0,,44038200.0
2023,2023,30110,Stratford,CT,996,1 @ 1 999,AR300,Le Granit,5,Estrie,,,433416042.0,,21938500.0,,0.8517,,0.0418,,0.0558,,0.0508,,,350681.0,343361.0,261094.0,,150.0,1660.0,,432283300.0,,368157500.0,,18048100.0,,24139200.0
2023,2023,31008,Beaulac-Garthby,M,1026,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,294509080.56,,19435101.0,,0.7934,,0.0687,,0.0714,,0.0665,,,264402.0,263553.0,203250.0,,117.0,1449.0,,292472457.0,,232058376.0,,20083008.0,,20895972.0
2023,2023,31015,Disraeli,V,2371,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,208524955.52,,3362352.0,,0.8197,,0.1606,,0.0021,,0.0176,,,149557.0,121717.0,178226.0,,65.0,1170.0,,190598240.0,,156238096.0,,30607024.0,,390768.0
2023,2023,31020,Disraeli,P,1151,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,259381521.0,,10781113.0,,0.7652,,0.0771,,0.1161,,0.0416,,,274407.0,257561.0,223412.0,,128.0,1161.0,,259247856.0,,198370830.0,,19987506.0,,30108407.0
2023,2023,31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,191,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,54483403.26,,406182.0,,0.5528,,0.1911,,0.2487,,0.0074,,,230869.0,212071.0,216204.0,,124.0,252.0,,54727752.0,,30253206.0,,10457790.0,,13610574.0
2023,2023,31030,Saint-Fortunat,M,284,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,55839813.18,,342102.0,,0.2823,,0.1357,,0.5759,,0.006,,,144655.0,129654.0,188013.0,,108.0,297.0,,56715006.0,,16009752.0,,7698849.0,,32664303.0
2023,2023,31035,Saint-Julien,M,394,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,81929223.9,,1803195.0,,0.411,,0.1002,,0.4669,,0.0218,,,218015.0,187748.0,209003.0,,120.0,392.0,,82577475.0,,33943050.0,,8273745.0,,38557485.0
2023,2023,31040,Irlande,M,889,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,122687124.0,,700132.0,,0.4819,,0.0969,,0.4155,,0.0057,,,174560.0,150496.0,186172.0,,107.0,659.0,,122687124.0,,59125400.0,,11889316.0,,50972276.0
2023,2023,31045,Saint-Joseph-de-Coleraine,M,1840,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,310725657.88,,8206937.0,,0.8651,,0.082,,0.0264,,0.0265,,,259660.0,224267.0,207150.0,,119.0,1500.0,,309263577.0,,267533539.0,,25346755.0,,8176346.0
2023,2023,31050,Sainte-Praxède,P,351,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,174850789.65,,12695009.0,,0.6513,,0.1236,,0.152,,0.0732,,,348347.0,361687.0,273632.0,,157.0,639.0,,173459212.0,,112966273.0,,21435051.0,,26362879.0
2023,2023,31056,Adstock,M,3073,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,651167380.5,,12339075.0,,0.7471,,0.0887,,0.145,,0.0191,,,299785.0,252536.0,223846.0,,81.0,2909.0,,646676625.0,,483164010.0,,57380505.0,,93793035.0
2023,2023,31060,Sainte-Clotilde-de-Beauce,M,597,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,83882398.8,,374003.0,,0.4374,,0.2039,,0.3542,,0.0045,,,155516.0,128959.0,191512.0,,110.0,438.0,,83323283.0,,36448072.0,,16986382.0,,29514826.0
2023,2023,31084,Thetford Mines,V,25884,25 000 @ 99 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,2508127328.88,,29226864.0,,0.7376,,0.2203,,0.0294,,0.0127,,,164361.0,125291.0,216816.0,,43.0,11568.0,,2300995950.0,,1697179788.0,,506899290.0,,67690008.0
2023,2023,31095,Saint-Adrien-d'Irlande,M,403,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,62139717.84,,421668.0,,0.4426,,0.0506,,0.5,,0.0068,,,179838.0,157217.0,188302.0,,108.0,330.0,,62139216.0,,27504606.0,,3145272.0,,31067670.0
2023,2023,31100,Saint-Jean-de-Brébeuf,M,387,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,72031270.5,,182070.0,,0.2974,,0.0318,,0.6682,,0.0025,,,182529.0,171644.0,221635.0,,127.0,325.0,,72030840.0,,21424095.0,,2291520.0,,48133155.0
2023,2023,31105,Kinnear's Mills,M,393,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,80666928.46,,550450.0,,0.3807,,0.083,,0.5294,,0.0068,,,183258.0,153183.0,178073.0,,102.0,453.0,,80666680.0,,30710666.0,,6697108.0,,42708456.0
2023,2023,31122,East Broughton,M,2232,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,152575758.0,,2077272.0,,0.8619,,0.1029,,0.0212,,0.014,,,136809.0,117701.0,145727.0,,53.0,1047.0,,148364352.0,,127879884.0,,15264396.0,,3142800.0
2023,2023,31130,Sacré-Coeur-de-Jésus,P,549,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,105860780.76,,451668.0,,0.3708,,0.1039,,0.521,,0.0043,,,179143.0,153677.0,189037.0,,109.0,560.0,,105735342.0,,39209388.0,,10988460.0,,55085826.0
2023,2023,31135,Saint-Pierre-de-Broughton,M,940,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,136918910.1,,1688295.0,,0.4826,,0.1122,,0.3928,,0.0124,,,144566.0,129794.0,161081.0,,93.0,850.0,,135839655.0,,65550135.0,,15246945.0,,53354280.0
2023,2023,31140,Saint-Jacques-de-Leeds,M,707,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,107553382.98,,502980.0,,0.4452,,0.084,,0.4661,,0.0047,,,180179.0,150028.0,212137.0,,122.0,507.0,,106745082.0,,47517975.0,,8969709.0,,49754418.0
2023,2023,32013,Saint-Ferdinand,M,2087,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,424442690.0,,14908200.0,,0.7001,,0.0752,,0.1892,,0.0355,,,252861.0,222567.0,248940.0,,91.0,1705.0,,419968400.0,,294001900.0,,31597100.0,,79461200.0
2023,2023,32023,Sainte-Sophie-d'Halifax,M,603,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,152395211.4,,10613628.0,,0.2762,,0.0335,,0.6202,,0.0701,,,206130.0,185860.0,336413.0,,193.0,453.0,,151502010.0,,41851452.0,,5071632.0,,93965298.0
2023,2023,32033,Princeville,V,6537,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,795871441.12,,23588208.0,,0.5705,,0.1938,,0.2058,,0.0299,,,193211.0,151474.0,275293.0,,100.0,2891.0,,787597664.0,,449304128.0,,152645808.0,,162059520.0
2023,2023,32040,Plessisville,V,6742,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,639113327.64,,2985318.0,,0.7029,,0.2788,,0.0134,,0.0049,,,171981.0,119899.0,257915.0,,94.0,2478.0,,608173014.0,,427495098.0,,169536810.0,,8155788.0
2023,2023,32045,Plessisville,P,2707,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,383812365.64,,17232960.0,,0.5528,,0.1318,,0.2703,,0.0452,,,209752.0,193389.0,248262.0,,90.0,1546.0,,381547432.0,,210912824.0,,50278460.0,,103123188.0
2023,2023,32050,Saint-Pierre-Baptiste,P,573,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,146776362.0,,1813400.0,,0.4315,,0.0554,,0.5007,,0.0124,,,218962.0,199935.0,265418.0,,153.0,553.0,,146100600.0,,63037800.0,,8096300.0,,73153100.0
2023,2023,32058,Inverness,M,948,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,260856860.4,,15780852.0,,0.3975,,0.0355,,0.5064,,0.0607,,,196249.0,188165.0,261642.0,,150.0,997.0,,260142732.0,,103396392.0,,9233244.0,,131732244.0
2023,2023,32065,Lyster,M,1662,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,264776497.7,,18661830.0,,0.3905,,0.14,,0.3982,,0.0713,,,144468.0,127209.0,245391.0,,141.0,1079.0,,261902850.0,,102281630.0,,36671360.0,,104288030.0
2023,2023,32072,Laurierville,M,1356,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,206824823.92,,11860072.0,,0.4336,,0.1095,,0.3995,,0.0574,,,164597.0,144860.0,238828.0,,137.0,866.0,,206552500.0,,89560236.0,,22608748.0,,82523444.0
2023,2023,32080,Notre-Dame-de-Lourdes,P,824,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,131022266.0,,1276600.0,,0.4938,,0.1437,,0.3527,,0.0098,,,193065.0,181648.0,256906.0,,148.0,510.0,,130463600.0,,64420800.0,,18749300.0,,46016900.0
2023,2023,32085,Villeroy,M,497,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,91545960.84,,3794604.0,,0.3789,,0.2989,,0.2805,,0.0417,,,158303.0,146295.0,248766.0,,143.0,368.0,,90987162.0,,34472022.0,,27197688.0,,25522848.0
2023,2023,33007,Saint-Sylvestre,M,1011,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,188552634.95,,7650720.0,,0.3485,,0.0849,,0.5255,,0.0411,,,175599.0,156562.0,202527.0,,116.0,931.0,,185992605.0,,64812160.0,,15791800.0,,97737925.0
2023,2023,33017,Sainte-Agathe-de-Lotbinière,M,1148,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,201680842.0,,11223300.0,,0.3617,,0.0556,,0.5269,,0.0559,,,165386.0,150637.0,244462.0,,141.0,825.0,,200919800.0,,72668600.0,,11162500.0,,105865400.0
2023,2023,33025,Saint-Patrice-de-Beaurivage,M,1059,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,170145177.6,,5485080.0,,0.4184,,0.0731,,0.476,,0.0325,,,176657.0,157377.0,220110.0,,127.0,773.0,,168765840.0,,70610040.0,,12342720.0,,80328000.0
2023,2023,33030,Saint-Narcisse-de-Beaurivage,P,1167,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,178941618.72,,1810080.0,,0.4395,,0.0752,,0.4752,,0.0102,,,198434.0,183087.0,273611.0,,157.0,654.0,,177993828.0,,78224832.0,,13384440.0,,84574476.0
2023,2023,33035,Saint-Gilles,M,2914,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,360277262.0,,21019100.0,,0.7122,,0.0931,,0.1359,,0.0588,,,231407.0,206688.0,222256.0,,81.0,1621.0,,357660900.0,,254724700.0,,33303900.0,,48613200.0
2023,2023,33040,Dosquet,M,997,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,118042153.86,,5112427.0,,0.5444,,0.1826,,0.2296,,0.0435,,,163083.0,146894.0,191007.0,,110.0,618.0,,117492735.0,,63959020.0,,21448475.0,,26972813.0
2023,2023,33045,Saint-Agapit,M,4605,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,487857441.99,,8254293.0,,0.7574,,0.1095,,0.1157,,0.0174,,,204368.0,182845.0,216729.0,,79.0,2251.0,,473679513.0,,358743897.0,,51861642.0,,54819681.0
2023,2023,33052,Saint-Flavien,M,1601,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,208375668.6,,4054490.0,,0.5787,,0.0843,,0.3172,,0.0197,,,211330.0,177451.0,248066.0,,143.0,840.0,,205393980.0,,118866660.0,,17315430.0,,65157400.0
2023,2023,33060,Laurier-Station,VL,2738,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,337691118.0,,8666300.0,,0.7251,,0.2264,,0.0219,,0.0265,,,243455.0,193166.0,294412.0,,107.0,1147.0,,326716700.0,,236916500.0,,73983400.0,,7150500.0
2023,2023,33065,Saint-Janvier-de-Joly,M,1124,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,141407450.0,,4873600.0,,0.6194,,0.0324,,0.3136,,0.0346,,,202968.0,180052.0,211371.0,,122.0,669.0,,140691400.0,,87150900.0,,4552000.0,,44114900.0
2023,2023,33070,Val-Alain,M,1012,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,126627544.06,,5875069.0,,0.6223,,0.171,,0.16,,0.0467,,,181748.0,160857.0,177101.0,,102.0,715.0,,125760150.0,,78262981.0,,21499971.0,,20122129.0
2023,2023,33080,Saint-Édouard-de-Lotbinière,P,1233,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,197930227.86,,4669968.0,,0.4023,,0.0836,,0.4904,,0.0237,,,169090.0,145554.0,225177.0,,130.0,879.0,,197268000.0,,79357020.0,,16501356.0,,96739656.0
2023,2023,33085,Notre-Dame-du-Sacré-Coeur-d'Issoudun,P,911,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,129629723.0,,6801399.0,,0.4982,,0.0476,,0.4017,,0.0525,,,220721.0,196372.0,186518.0,,107.0,695.0,,129629826.0,,64586356.0,,6171863.0,,52070208.0
2023,2023,33090,Saint-Apollinaire,M,8116,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,1066632411.75,,46270825.0,,0.776,,0.1318,,0.0484,,0.0439,,,266225.0,232175.0,257952.0,,94.0,4135.0,,1053644375.0,,817585715.0,,138826965.0,,50960870.0
2023,2023,33095,Saint-Antoine-de-Tilly,M,1729,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,354044944.0,,11765300.0,,0.7288,,0.0576,,0.1802,,0.0334,,,342224.0,291969.0,310294.0,,178.0,1141.0,,352246500.0,,256706500.0,,20289200.0,,63485500.0
2023,2023,33102,Sainte-Croix,M,2647,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,382662798.0,,9805100.0,,0.6276,,0.1433,,0.202,,0.0272,,,212361.0,172657.0,262098.0,,95.0,1460.0,,360552900.0,,226268300.0,,51654200.0,,72825300.0
2023,2023,33115,Lotbinière,M,830,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,208864996.08,,6603174.0,,0.5006,,0.0314,,0.4363,,0.0317,,,234629.0,192214.0,255649.0,,147.0,817.0,,208495344.0,,104379354.0,,6554112.0,,90958704.0
2023,2023,33123,Leclercville,M,484,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,103141722.32,,1514032.0,,0.352,,0.0261,,0.6072,,0.0147,,,154346.0,148798.0,231259.0,,133.0,446.0,,102880128.0,,36212072.0,,2680704.0,,62473320.0
2023,2023,34007,Neuville,V,4669,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,719596078.2,,16518030.0,,0.8451,,0.0699,,0.0618,,0.0231,,,351841.0,311113.0,307783.0,,112.0,2338.0,,713535690.0,,603019986.0,,49880700.0,,44116974.0
2023,2023,34017,Pont-Rouge,V,10869,10 000 @ 24 999,AR340,Portneuf,3,Capitale-Nationale,,,1339647265.8,,55396700.0,,0.812,,0.0822,,0.0635,,0.0423,,,266321.0,231378.0,268144.0,,64.0,4996.0,,1309622800.0,,1063390800.0,,107647900.0,,83187400.0
2023,2023,34025,Donnacona,V,7663,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,935009863.92,,14692590.0,,0.8112,,0.1561,,0.0145,,0.0182,,,239552.0,182531.0,319661.0,,116.0,2925.0,,808634673.0,,655955487.0,,126234306.0,,11752290.0
2023,2023,34030,Cap-Santé,V,3629,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,472545117.52,,15507914.0,,0.84,,0.0585,,0.0678,,0.0336,,,267777.0,240163.0,238539.0,,87.0,1981.0,,461770934.0,,387908244.0,,27030378.0,,31324398.0
2023,2023,34038,Saint-Basile,V,2730,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,346106463.94,,8452950.0,,0.6919,,0.066,,0.2176,,0.0245,,,201069.0,180004.0,196987.0,,72.0,1757.0,,344638925.0,,238442405.0,,22742959.0,,75000611.0
2023,2023,34048,Portneuf,V,3376,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,365172291.0,,16379466.0,,0.801,,0.105,,0.0489,,0.0452,,,190238.0,166506.0,177182.0,,64.0,2061.0,,362567058.0,,290410422.0,,38053446.0,,17723724.0
2023,2023,34058,Deschambault-Grondines,M,2317,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,524575861.2,,13957236.0,,0.46,,0.411,,0.1019,,0.0271,,,242872.0,201833.0,300444.0,,109.0,1746.0,,515138368.0,,236984172.0,,211729348.0,,52467612.0
2023,2023,34060,Saint-Gilbert,P,292,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,42077673.0,,1855953.0,,0.4926,,0.095,,0.3683,,0.0441,,,179719.0,167336.0,167640.0,,96.0,251.0,,42077673.0,,20726739.0,,3996729.0,,15498252.0
2023,2023,34065,Saint-Marc-des-Carrières,V,3028,2 000 @ 9 999,AR340,Portneuf,3,Capitale-Nationale,,,315958558.0,,4083100.0,,0.7882,,0.1559,,0.0421,,0.0138,,,203679.0,163055.0,226331.0,,82.0,1396.0,,295287800.0,,232743600.0,,46037700.0,,12423400.0
2023,2023,34078,Saint-Casimir,M,1408,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,162335331.06,,3242976.0,,0.5994,,0.1169,,0.2626,,0.0211,,,143968.0,122651.0,165479.0,,95.0,981.0,,153845334.0,,92214027.0,,17980890.0,,40407441.0
2023,2023,34085,Saint-Thuribe,P,310,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,54833000.0,,2601700.0,,0.373,,0.036,,0.5435,,0.0475,,,130845.0,123592.0,141687.0,,81.0,387.0,,54775900.0,,20431000.0,,1972800.0,,29770400.0
2023,2023,34090,Saint-Ubalde,M,1508,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,296794445.38,,15248446.0,,0.6668,,0.0568,,0.2248,,0.0516,,,156068.0,187807.0,182643.0,,105.0,1625.0,,295770846.0,,197224164.0,,16800824.0,,66497412.0
2023,2023,34097,Saint-Alban,M,1224,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,240535468.8,,15694272.0,,0.6951,,0.041,,0.1984,,0.0655,,,195288.0,199528.0,179772.0,,103.0,1338.0,,239635176.0,,166573044.0,,9814068.0,,47553792.0
2023,2023,34105,Sainte-Christine-d'Auvergne,M,670,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,207051814.0,,23162696.0,,0.5239,,0.2642,,0.1,,0.1119,,,188141.0,192681.0,164197.0,,94.0,1261.0,,207051814.0,,108481672.0,,54708826.0,,20698620.0
2023,2023,34115,Saint-Léonard-de-Portneuf,M,1180,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,168395405.4,,9366266.0,,0.7362,,0.077,,0.1309,,0.0559,,,190423.0,174863.0,158864.0,,91.0,1060.0,,167519962.0,,123325806.0,,12895854.0,,21932036.0
2023,2023,34120,Lac-Sergent,V,549,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,143760960.0,,6674115.0,,0.93,,0.0236,,,,0.0464,,,354529.0,308443.0,271760.0,,156.0,529.0,,143760960.0,,133696710.0,,3390135.0,,
2023,2023,34128,Saint-Raymond,V,11388,10 000 @ 24 999,AR340,Portneuf,3,Capitale-Nationale,,,1787813956.8,,74945040.0,,0.8191,,0.1079,,0.0297,,0.0433,,,238671.0,224896.0,232274.0,,56.0,7697.0,,1731380520.0,,1418131680.0,,186811560.0,,51492240.0
2023,2023,34135,Rivière-à-Pierre,M,557,1 @ 1 999,AR340,Portneuf,3,Capitale-Nationale,,,173214028.8,,19841760.0,,0.6649,,0.1955,,0.0241,,0.1155,,,167936.0,198691.0,165755.0,,95.0,1045.0,,171745164.0,,114191640.0,,33577200.0,,4134564.0
2023,2023,35005,Notre-Dame-de-Montauban,M,764,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,189107831.08,,27179397.0,,0.7029,,0.1116,,0.0405,,0.145,,,144282.0,164168.0,128820.0,,74.0,1468.0,,187457207.0,,131767961.0,,20921345.0,,7588504.0
2023,2023,35010,Lac-aux-Sables,P,1346,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,334192478.0,,33803800.0,,0.7346,,0.0821,,0.0814,,0.1019,,,184050.0,188290.0,159672.0,,92.0,2093.0,,331854600.0,,243774700.0,,27253100.0,,27023000.0
2023,2023,35015,Saint-Adelphe,P,990,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,130164944.7,,6494670.0,,0.5599,,0.1468,,0.2429,,0.0504,,,140367.0,120219.0,130295.0,,75.0,999.0,,128849595.0,,72136890.0,,18915855.0,,31302180.0
2023,2023,35020,Saint-Séverin,P,822,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,95909655.78,,1337056.0,,0.5278,,0.1255,,0.3326,,0.0141,,,149201.0,136934.0,172499.0,,99.0,556.0,,94714187.0,,49993931.0,,11885422.0,,31497778.0
2023,2023,35027,Saint-Tite,V,3784,2 000 @ 9 999,AR350,Mékinac,4,Mauricie,,,472751552.72,,7446272.0,,0.7119,,0.1737,,0.0975,,0.017,,,171007.0,135153.0,191786.0,,70.0,2465.0,,438057760.0,,311837116.0,,76080224.0,,42694148.0
2023,2023,35035,Hérouxville,P,1409,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,153586240.8,,3961680.0,,0.7725,,0.0762,,0.1254,,0.026,,,179501.0,170402.0,163913.0,,94.0,937.0,,152499840.0,,117803640.0,,11616720.0,,19117800.0
2023,2023,35040,Grandes-Piles,VL,495,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,151824800.0,,19801900.0,,0.6577,,0.2039,,0.0047,,0.1337,,,292533.0,263177.0,244091.0,,140.0,622.0,,148105100.0,,97415800.0,,30191300.0,,696100.0
2023,2023,35045,Saint-Roch-de-Mékinac,P,314,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,108410121.0,,12284329.0,,0.7336,,0.1439,,0.0004,,0.122,,,192474.0,204384.0,166785.0,,96.0,650.0,,100654485.0,,73839705.0,,14485239.0,,45212.0
2023,2023,35050,Sainte-Thècle,M,2510,2 000 @ 9 999,AR350,Mékinac,4,Mauricie,,,307774406.0,,15158000.0,,0.7679,,0.0692,,0.1125,,0.0504,,,168473.0,149373.0,152364.0,,55.0,2020.0,,300568200.0,,230795400.0,,20799300.0,,33815500.0
2023,2023,35055,Trois-Rives,M,405,1 @ 1 999,AR350,Mékinac,4,Mauricie,,,270104835.0,,25085203.0,,0.6914,,0.2072,,0.0084,,0.093,,,218010.0,246299.0,213185.0,,123.0,1267.0,,269679410.0,,186444687.0,,55876392.0,,2273128.0
2023,2023,36033,Shawinigan,V,51508,25 000 @ 99 999,AR361,Hors MRC - Shawinigan,4,Mauricie,,,4949661478.0,,106857460.0,,0.8092,,0.1578,,0.0094,,0.0236,,,185826.0,125341.0,226778.0,,45.0,21826.0,,4529772392.0,,3665485856.0,,714674144.0,,42754932.0
2023,2023,37067,Trois-Rivières,V,142598,100 000 et plus,AR371,Hors MRC - Trois-Rivières,4,Mauricie,,,16344207489.88,,308401206.44,,0.7932,,0.1808,,0.0055,,0.0205,,,237861.0,161656.0,327061.0,,62.0,49973.0,,15045732162.76,,11934365476.0,,2720040444.32,,82925036.0
2023,2023,37205,Sainte-Anne-de-la-Pérade,M,2081,2 000 @ 9 999,AR372,Des Chenaux,4,Mauricie,,,246710850.94,,6472417.0,,0.5995,,0.0948,,0.2788,,0.0269,,,154622.0,129325.0,159683.0,,58.0,1545.0,,240299618.0,,144057139.0,,22778965.0,,66991097.0
2023,2023,37210,Batiscan,M,987,1 @ 1 999,AR372,Des Chenaux,4,Mauricie,,,140022855.6,,4663943.0,,0.7381,,0.0374,,0.1911,,0.0334,,,211694.0,187768.0,165708.0,,95.0,845.0,,139440988.0,,102922750.0,,5210667.0,,26643628.0
2023,2023,37215,Sainte-Geneviève-de-Batiscan,P,1076,1 @ 1 999,AR372,Des Chenaux,4,Mauricie,,,197784628.56,,8426296.0,,0.5413,,0.0735,,0.3397,,0.0454,,,203170.0,178658.0,205171.0,,118.0,964.0,,185635322.0,,100492620.0,,13650092.0,,63066314.0
2023,2023,37220,Champlain,M,2010,2 000 @ 9 999,AR372,Des Chenaux,4,Mauricie,,,283044740.16,,6688304.0,,0.7669,,0.066,,0.1434,,0.0237,,,257690.0,220473.0,219075.0,,80.0,1292.0,,282359056.0,,216554464.0,,18633216.0,,40483072.0
2023,2023,37225,Saint-Luc-de-Vincennes,M,570,1 @ 1 999,AR372,Des Chenaux,4,Mauricie,,,66936791.0,,2455334.0,,0.4927,,0.0526,,0.418,,0.0367,,,147560.0,127214.0,144572.0,,83.0,463.0,,66937336.0,,32978604.0,,3523098.0,,27980300.0
